policy_id,issue_age,gender,risk_class,product,face_amount,issue_date
2229,36,M,Standard,Term10,109600,2018-10-26
2230,65,M,Standard,Term20,43100,2018-03-22
2231,50,M,Standard,Term10,63900,2020-10-25
2232,27,F,Preferred,Term10,34200,2019-11-25
2233,63,M,Standard,Term20,36700,2023-09-21
2234,30,F,Standard,Term20,52300,2020-04-14
2235,49,F,Preferred,Term20,27000,2020-03-06
2236,57,F,Standard,Term20,65900,2023-02-03
2237,35,F,Preferred,Term20,49900,2023-10-08
2238,36,M,Standard,Term20,68900,2022-06-14
2239,44,M,Standard,Term10,27200,2020-04-04
2240,61,F,Standard,Term10,91200,2019-02-10
2241,34,F,Standard,Term10,165800,2018-06-23
2242,52,F,Standard,Term10,146100,2018-03-01
2243,43,F,Standard,Term10,187700,2022-11-09
2244,29,M,Standard,Term10,61400,2018-05-27
2245,54,M,Standard,Term10,48500,2020-06-10
2246,59,M,Preferred,Term20,80200,2021-08-21
2247,48,M,Standard,Term20,51900,2021-09-18
2248,32,F,Standard,Term10,21100,2018-02-23
2249,31,F,Standard,Term20,97900,2021-01-21
2250,42,F,Preferred,Term10,52000,2019-04-17
2251,45,F,Preferred,Term10,24800,2020-09-28
2252,47,M,Preferred,Term10,44100,2022-11-08
2253,34,F,Preferred,Term10,52700,2020-12-08
2254,45,M,Standard,Term10,60300,2020-04-17
2255,37,M,Preferred,Term20,60700,2018-10-21
2256,53,M,Standard,Term10,136100,2023-03-20
2257,57,F,Preferred,Term10,27600,2021-03-27
2258,51,F,Standard,Term10,54700,2022-07-17
2259,25,F,Standard,Term10,35300,2020-02-22
2260,65,F,Preferred,Term20,127200,2019-01-04
2261,25,M,Preferred,Term20,42800,2019-12-02
2262,65,M,Preferred,Term20,48700,2018-10-23
2263,26,F,Standard,Term20,112400,2023-09-13
2264,46,M,Standard,Term10,132600,2021-03-09
2265,29,F,Standard,Term10,144900,2020-01-22
2266,28,M,Standard,Term20,22300,2022-02-12
2267,53,M,Standard,Term10,80000,2018-06-01
2268,54,M,Standard,Term10,70400,2020-10-16
2269,29,M,Preferred,Term10,58100,2020-08-04
2270,65,F,Standard,Term20,62300,2023-11-28
2271,38,F,Preferred,Term10,129500,2022-11-10
2272,38,F,Preferred,Term20,111700,2022-09-09
2273,37,F,Standard,Term10,102600,2019-02-24
2274,43,M,Standard,Term10,67800,2021-03-02
2275,32,M,Standard,Term10,233800,2023-05-19
2276,42,M,Standard,Term10,47100,2018-07-28
2277,33,F,Preferred,Term10,22700,2021-10-01
2278,27,M,Standard,Term20,51100,2020-12-27
2279,40,M,Standard,Term10,62000,2022-12-18
2280,52,F,Preferred,Term10,130900,2020-06-06
2281,56,F,Preferred,Term10,44100,2022-12-24
2282,39,F,Preferred,Term10,80400,2019-12-24
2283,38,M,Standard,Term20,24700,2023-02-28
2284,57,F,Preferred,Term10,114600,2023-09-26
2285,52,F,Standard,Term20,62400,2021-06-18
2286,59,M,Standard,Term10,50600,2020-11-01
2287,62,F,Preferred,Term10,215100,2018-11-21
2288,58,F,Preferred,Term20,113800,2019-03-22
2289,63,M,Standard,Term10,32100,2020-08-22
2290,42,M,Standard,Term20,56100,2022-12-06
2291,41,M,Standard,Term10,309200,2023-09-21
2292,38,F,Preferred,Term10,196300,2021-11-24
2293,34,M,Preferred,Term20,104200,2023-09-03
2294,55,F,Standard,Term10,19800,2019-10-01
2295,54,F,Standard,Term20,133200,2022-11-03
2296,57,M,Preferred,Term20,40900,2021-12-20
2297,31,F,Preferred,Term10,132500,2018-03-09
2298,45,F,Standard,Term10,38800,2022-10-23
2299,34,F,Standard,Term20,80300,2023-05-27
2300,61,M,Preferred,Term10,40800,2020-07-01
2301,35,M,Standard,Term20,48100,2019-08-21
2302,30,F,Standard,Term10,87000,2019-08-22
2303,48,M,Standard,Term10,27100,2021-03-03
2304,61,M,Standard,Term10,248600,2022-10-04
2305,62,F,Preferred,Term20,32300,2019-09-23
2306,28,M,Standard,Term20,31300,2022-09-03
2307,38,F,Standard,Term20,87100,2022-08-06
2308,31,M,Standard,Term10,130000,2018-08-26
2309,37,M,Preferred,Term10,49300,2020-04-21
2310,46,M,Standard,Term10,31500,2019-08-26
2311,36,M,Standard,Term10,34400,2022-04-08
2312,27,M,Standard,Term10,32300,2021-11-21
2313,45,M,Standard,Term10,72000,2021-01-18
2314,27,M,Preferred,Term10,57400,2019-01-25
2315,34,F,Preferred,Term10,77300,2020-09-07
2316,25,F,Preferred,Term20,74500,2023-09-01
2317,28,M,Standard,Term10,98200,2023-07-12
2318,42,M,Standard,Term20,46800,2018-07-15
2319,59,M,Preferred,Term10,38400,2020-01-17
2320,56,M,Standard,Term10,65800,2022-11-25
2321,29,F,Preferred,Term20,57900,2019-11-20
2322,26,F,Standard,Term10,69700,2023-03-25
2323,38,M,Standard,Term20,39100,2020-01-21
2324,51,F,Standard,Term10,88000,2020-07-11
2325,55,F,Standard,Term10,29500,2023-04-23
2326,58,M,Standard,Term20,46000,2021-02-10
2327,39,F,Standard,Term10,117900,2018-02-23
2328,31,M,Standard,Term10,30400,2018-08-20
2329,26,F,Standard,Term10,112400,2023-05-07
2330,31,F,Preferred,Term10,25700,2021-10-02
2331,27,M,Standard,Term10,23100,2023-04-25
2332,60,F,Preferred,Term20,24400,2023-08-22
2333,36,F,Standard,Term10,64200,2022-04-02
2334,58,M,Standard,Term20,92800,2023-07-07
2335,47,M,Standard,Term10,130000,2023-09-14
2336,47,F,Preferred,Term10,124000,2020-05-15
2337,43,M,Standard,Term10,100500,2021-11-11
2338,58,M,Preferred,Term20,36300,2022-08-06
2339,26,F,Standard,Term20,36200,2023-03-19
2340,28,M,Preferred,Term10,96100,2022-11-21
2341,42,F,Preferred,Term10,140500,2022-06-18
2342,41,F,Preferred,Term20,32300,2019-09-27
2343,47,F,Standard,Term10,130100,2020-05-12
2344,55,F,Preferred,Term10,18900,2022-01-16
2345,49,F,Standard,Term20,75700,2018-07-09
2346,35,F,Preferred,Term10,56300,2018-07-27
2347,38,F,Standard,Term20,53000,2022-09-12
2348,55,M,Standard,Term20,61000,2023-09-12
2349,33,F,Standard,Term10,35900,2020-09-21
2350,45,M,Preferred,Term10,78200,2023-07-09
2351,47,F,Standard,Term10,62100,2020-01-11
2352,55,M,Standard,Term20,104900,2021-08-24
2353,54,M,Standard,Term10,155500,2023-12-01
2354,44,M,Preferred,Term10,64600,2020-11-02
2355,37,F,Standard,Term10,36600,2023-01-25
2356,40,M,Preferred,Term10,30300,2023-11-08
2357,41,M,Standard,Term10,165900,2022-02-22
2358,33,F,Preferred,Term10,153600,2018-01-20
2359,50,F,Preferred,Term10,102000,2023-01-06
2360,33,F,Preferred,Term10,62100,2020-07-06
2361,51,M,Preferred,Term20,97600,2019-03-28
2362,55,F,Standard,Term20,131000,2020-08-25
2363,64,F,Standard,Term10,41300,2020-06-08
2364,29,M,Preferred,Term10,61000,2020-11-14
2365,56,F,Standard,Term10,30800,2022-03-25
2366,28,M,Standard,Term10,55400,2018-04-07
2367,38,M,Preferred,Term20,151200,2021-07-19
2368,32,F,Standard,Term10,114400,2019-02-11
2369,31,M,Standard,Term10,64900,2022-06-25
2370,32,M,Preferred,Term10,11900,2023-08-08
2371,26,M,Standard,Term20,40400,2020-08-13
2372,58,F,Standard,Term10,63700,2022-06-20
2373,27,M,Standard,Term20,52600,2019-02-19
2374,41,M,Standard,Term10,61100,2023-04-04
2375,53,F,Preferred,Term10,69300,2021-01-03
2376,65,F,Preferred,Term10,43500,2021-12-24
2377,60,M,Standard,Term20,59600,2018-07-22
2378,30,F,Standard,Term10,54700,2021-04-05
2379,65,M,Standard,Term20,39300,2022-04-19
2380,51,F,Standard,Term20,181300,2021-01-08
2381,32,F,Preferred,Term10,45000,2018-06-12
2382,43,F,Standard,Term10,15500,2022-01-18
2383,62,M,Standard,Term10,174500,2021-09-18
2384,41,F,Preferred,Term20,36000,2023-03-10
2385,32,F,Preferred,Term20,102700,2023-02-24
2386,60,M,Standard,Term10,39800,2019-02-15
2387,64,M,Standard,Term20,84300,2019-01-23
2388,64,F,Standard,Term10,58200,2023-05-16
2389,64,M,Standard,Term20,109100,2018-01-10
2390,60,F,Standard,Term20,52700,2023-01-08
2391,43,M,Preferred,Term10,40400,2018-03-01
2392,32,F,Preferred,Term10,69900,2020-07-15
2393,50,F,Standard,Term10,47600,2018-03-16
2394,34,M,Standard,Term20,18800,2023-05-27
2395,44,M,Standard,Term10,41700,2021-06-08
2396,51,M,Standard,Term20,334800,2023-08-01
2397,63,F,Standard,Term10,20100,2018-01-26
2398,36,F,Standard,Term10,69200,2018-12-17
2399,35,M,Preferred,Term20,51800,2021-02-02
2400,55,F,Preferred,Term10,180200,2018-12-09
2401,25,F,Preferred,Term20,30700,2021-04-28
2402,48,M,Standard,Term10,63600,2022-06-25
2403,55,F,Standard,Term10,90400,2020-01-16
2404,47,M,Standard,Term10,53800,2022-05-03
2405,40,F,Standard,Term10,37800,2018-11-19
2406,58,M,Standard,Term20,59100,2019-09-02
2407,40,M,Preferred,Term10,49700,2018-08-11
2408,54,M,Preferred,Term10,49600,2020-05-12
2409,44,M,Standard,Term10,104700,2020-12-22
2410,26,M,Standard,Term20,76200,2021-10-19
2411,46,F,Standard,Term20,83400,2018-04-14
2412,27,M,Standard,Term20,73000,2020-08-01
2413,63,F,Standard,Term20,106500,2022-05-01
2414,49,M,Standard,Term10,130900,2018-03-23
2415,40,M,Standard,Term10,50400,2022-08-19
2416,44,F,Preferred,Term10,97900,2019-05-10
2417,50,M,Standard,Term10,27500,2023-02-22
2418,35,M,Standard,Term20,15500,2022-11-26
2419,36,F,Standard,Term20,179100,2020-08-01
2420,42,M,Preferred,Term10,49000,2018-07-26
2421,35,F,Standard,Term20,69700,2020-12-07
2422,56,M,Standard,Term10,28700,2021-09-22
2423,29,F,Standard,Term20,27900,2020-12-17
2424,58,M,Standard,Term10,39000,2021-09-21
2425,39,M,Standard,Term20,88100,2022-03-04
2426,48,F,Standard,Term10,43900,2023-06-17
2427,31,F,Standard,Term20,48900,2020-07-28
2428,40,F,Preferred,Term20,38300,2023-04-23
2429,55,M,Standard,Term10,120500,2019-04-23
2430,36,M,Standard,Term10,100800,2023-08-05
2431,30,F,Standard,Term20,44800,2018-05-08
2432,46,M,Standard,Term10,90300,2021-02-23
2433,31,M,Standard,Term10,51700,2022-07-12
2434,37,M,Standard,Term10,48900,2018-08-16
2435,43,F,Standard,Term20,58100,2020-10-05
2436,48,M,Preferred,Term20,88100,2019-02-22
2437,51,M,Standard,Term10,35100,2022-06-13
2438,52,M,Preferred,Term20,80900,2020-11-14
2439,59,M,Preferred,Term10,268000,2018-04-27
2440,27,M,Standard,Term10,66800,2018-09-18
2441,39,M,Standard,Term20,61200,2018-05-13
2442,25,M,Standard,Term10,56900,2018-03-10
2443,25,M,Preferred,Term10,79800,2020-09-17
2444,33,F,Standard,Term10,22800,2019-10-12
2445,49,F,Standard,Term20,166200,2019-11-07
2446,61,M,Standard,Term10,107900,2020-09-11
2447,56,M,Preferred,Term10,40700,2020-04-09
2448,51,M,Standard,Term10,61000,2021-09-21
2449,56,M,Standard,Term10,42900,2020-01-15
2450,32,M,Standard,Term10,71600,2023-05-06
2451,59,F,Standard,Term10,62100,2020-03-05
2452,61,M,Preferred,Term20,68700,2020-07-27
2453,28,F,Preferred,Term20,32300,2020-09-25
2454,44,M,Standard,Term20,44800,2018-08-24
2455,59,M,Standard,Term20,119100,2022-03-21
2456,44,M,Preferred,Term20,43500,2021-05-25
2457,59,M,Standard,Term20,12300,2020-02-19
2458,63,M,Standard,Term10,54700,2020-07-26
2459,44,M,Standard,Term20,254500,2021-09-26
2460,27,M,Standard,Term10,99600,2023-03-13
2461,38,F,Preferred,Term10,42200,2020-07-07
2462,33,F,Preferred,Term10,58100,2020-11-25
2463,44,M,Standard,Term10,90000,2018-02-24
2464,49,F,Preferred,Term10,20900,2019-12-13
2465,44,M,Standard,Term20,35800,2022-04-26
2466,33,M,Preferred,Term10,76000,2022-04-03
2467,37,M,Standard,Term10,155900,2022-09-24
2468,52,M,Standard,Term10,46000,2020-05-02
2469,26,F,Standard,Term20,153300,2023-05-03
2470,33,F,Standard,Term10,38100,2021-03-02
2471,61,F,Standard,Term10,7900,2018-02-03
2472,29,F,Standard,Term20,93600,2018-11-06
2473,42,F,Preferred,Term20,82800,2020-02-11
2474,33,M,Preferred,Term10,93100,2020-02-11
2475,29,M,Standard,Term20,91000,2018-10-12
2476,42,M,Standard,Term10,67200,2018-10-28
2477,46,F,Standard,Term20,51300,2021-03-15
2478,32,M,Standard,Term10,52400,2022-10-07
2479,28,F,Standard,Term20,45400,2019-09-04
2480,30,F,Preferred,Term10,47100,2019-04-26
2481,51,M,Preferred,Term20,20200,2021-01-08
2482,60,M,Standard,Term10,28900,2018-10-23
2483,32,F,Preferred,Term10,54300,2023-09-23
2484,38,M,Standard,Term20,15600,2021-06-25
2485,39,M,Standard,Term20,17900,2020-04-05
2486,39,M,Standard,Term10,49000,2021-05-22
2487,35,F,Standard,Term20,55400,2018-04-22
2488,27,M,Standard,Term10,49600,2019-11-28
2489,46,F,Preferred,Term10,14400,2021-03-20
2490,39,M,Standard,Term10,152000,2023-06-04
2491,39,F,Standard,Term10,25300,2023-08-13
2492,35,F,Standard,Term20,36600,2021-01-14
2493,63,M,Preferred,Term10,28100,2020-07-14
2494,50,F,Standard,Term20,130500,2023-08-10
2495,42,M,Preferred,Term10,77100,2018-07-23
2496,33,M,Preferred,Term20,45100,2019-08-08
2497,57,F,Standard,Term10,43200,2020-06-13
2498,61,M,Preferred,Term20,66700,2021-08-13
2499,26,F,Preferred,Term20,28300,2022-12-19
2500,63,F,Preferred,Term10,75200,2020-05-14
2501,53,M,Standard,Term10,43100,2023-05-28
2502,29,M,Standard,Term20,81800,2020-09-28
2503,55,F,Standard,Term20,80100,2021-02-14
2504,29,M,Standard,Term10,41900,2018-04-08
2505,27,M,Preferred,Term20,17500,2018-02-22
2506,29,M,Preferred,Term20,51600,2019-06-26
2507,43,M,Standard,Term20,25100,2018-02-25
2508,50,F,Standard,Term10,62800,2023-03-05
2509,41,M,Standard,Term10,51300,2021-06-02
2510,30,F,Preferred,Term20,42100,2023-08-19
2511,33,F,Standard,Term10,27500,2019-06-09
2512,59,F,Preferred,Term10,122000,2018-10-09
2513,64,F,Standard,Term20,45600,2019-10-01
2514,55,F,Standard,Term10,245700,2018-02-27
2515,29,M,Preferred,Term10,61100,2019-09-01
2516,58,M,Standard,Term20,73900,2018-01-18
2517,53,F,Standard,Term20,61300,2019-03-26
2518,46,M,Preferred,Term20,73500,2021-10-02
2519,30,F,Standard,Term20,115300,2023-07-18
2520,65,M,Preferred,Term10,116100,2019-04-26
2521,43,F,Preferred,Term10,20700,2023-02-12
2522,26,F,Preferred,Term10,100000,2022-04-09
2523,33,M,Standard,Term20,80700,2018-10-20
2524,41,F,Standard,Term10,61200,2018-07-26
2525,27,M,Preferred,Term10,167300,2018-02-16
2526,38,M,Standard,Term10,171400,2022-06-01
2527,44,F,Preferred,Term10,103000,2022-03-20
2528,63,F,Preferred,Term10,43200,2023-02-07
2529,28,F,Standard,Term20,29300,2021-02-28
2530,48,M,Standard,Term10,94100,2018-10-08
2531,62,M,Preferred,Term20,135400,2023-02-18
2532,58,M,Standard,Term20,17700,2023-03-20
2533,62,F,Standard,Term10,114900,2022-11-13
2534,31,M,Preferred,Term20,51400,2023-10-23
2535,57,F,Standard,Term10,20200,2019-07-26
2536,65,F,Standard,Term10,79400,2021-10-18
2537,38,M,Preferred,Term10,103300,2021-01-22
2538,45,F,Preferred,Term20,48500,2019-03-02
2539,46,M,Standard,Term20,31700,2023-05-07
2540,45,M,Preferred,Term10,167300,2021-10-13
2541,36,M,Preferred,Term20,40100,2023-02-04
2542,64,F,Standard,Term20,120100,2019-08-14
2543,64,F,Standard,Term20,24200,2020-01-03
2544,40,F,Preferred,Term10,76800,2023-12-11
2545,58,F,Standard,Term20,75500,2019-03-02
2546,41,F,Preferred,Term20,101100,2021-09-12
2547,57,F,Standard,Term10,146600,2022-08-12
2548,48,F,Standard,Term20,36700,2022-05-14
2549,44,M,Standard,Term10,81800,2022-10-28
2550,30,M,Standard,Term20,26400,2021-08-16
2551,51,F,Preferred,Term20,26200,2018-06-05
2552,38,F,Standard,Term10,42300,2019-08-18
2553,33,F,Preferred,Term10,76500,2022-04-28
2554,32,F,Standard,Term20,163800,2021-09-06
2555,65,F,Preferred,Term20,182700,2020-09-03
2556,29,F,Preferred,Term20,48400,2023-06-26
2557,57,F,Standard,Term20,71900,2020-08-05
2558,60,M,Standard,Term10,105400,2020-10-24
2559,26,F,Preferred,Term10,94800,2020-08-12
2560,49,F,Preferred,Term20,54100,2020-04-23
2561,48,F,Standard,Term10,62700,2021-04-20
2562,39,F,Standard,Term20,56000,2023-12-23
2563,52,M,Preferred,Term10,52800,2023-10-22
2564,41,M,Standard,Term10,48800,2020-04-15
2565,43,F,Standard,Term20,55700,2020-09-07
2566,42,F,Standard,Term20,46900,2023-01-27
2567,57,M,Standard,Term20,30300,2021-09-06
2568,50,M,Preferred,Term10,100500,2019-03-11
2569,40,F,Standard,Term20,81600,2021-04-08
2570,62,M,Preferred,Term10,184600,2022-12-12
2571,57,F,Standard,Term20,74700,2020-02-07
2572,63,M,Standard,Term20,46600,2021-10-23
2573,54,M,Standard,Term10,41100,2022-05-13
2574,41,F,Standard,Term20,61600,2018-06-25
2575,56,F,Preferred,Term10,83400,2023-06-01
2576,38,F,Preferred,Term10,51700,2018-11-13
2577,36,F,Preferred,Term20,24800,2018-07-17
2578,43,M,Standard,Term10,38400,2019-03-24
2579,64,F,Standard,Term20,60500,2018-01-21
2580,48,F,Standard,Term10,93400,2021-03-18
2581,40,F,Preferred,Term10,24600,2021-02-24
2582,43,M,Standard,Term20,70200,2020-02-11
2583,36,F,Standard,Term10,68400,2023-12-27
2584,52,M,Standard,Term20,45700,2019-06-26
2585,39,F,Standard,Term10,42100,2023-12-26
2586,47,F,Preferred,Term10,38500,2021-07-15
2587,40,M,Standard,Term10,65200,2022-03-03
2588,38,F,Preferred,Term10,117700,2023-02-24
2589,64,F,Standard,Term10,122800,2019-10-12
2590,39,F,Standard,Term10,30500,2018-02-23
2591,27,F,Standard,Term10,53500,2022-01-02
2592,40,F,Preferred,Term10,16100,2021-05-03
2593,46,M,Standard,Term10,63900,2019-04-10
2594,28,F,Standard,Term10,85700,2023-03-25
2595,37,F,Preferred,Term10,153700,2022-07-01
2596,31,M,Standard,Term10,20500,2021-07-05
2597,45,M,Standard,Term10,31200,2018-06-14
2598,54,M,Standard,Term10,65300,2023-07-23
2599,64,F,Standard,Term10,22700,2021-09-05
2600,40,M,Preferred,Term10,66400,2021-02-22
2601,60,F,Preferred,Term20,87000,2018-05-14
2602,33,F,Preferred,Term10,27800,2022-01-21
2603,57,M,Preferred,Term10,64800,2023-12-21
2604,48,F,Preferred,Term20,28900,2022-08-26
2605,56,F,Standard,Term10,136700,2020-10-02
2606,55,F,Standard,Term10,67800,2019-10-17
2607,46,F,Standard,Term20,40800,2020-01-13
2608,35,M,Preferred,Term20,28500,2021-06-10
2609,46,M,Preferred,Term20,75600,2019-11-21
2610,58,M,Preferred,Term20,135200,2021-07-17
2611,64,M,Standard,Term10,37700,2023-08-13
2612,63,F,Standard,Term20,46000,2018-12-20
2613,32,M,Preferred,Term10,38100,2019-09-17
2614,49,F,Standard,Term20,152300,2020-10-11
2615,29,F,Standard,Term10,19000,2019-10-10
2616,52,M,Standard,Term10,129500,2022-05-08
2617,65,F,Standard,Term10,47700,2018-12-09
2618,27,M,Preferred,Term10,57400,2018-11-14
2619,51,F,Preferred,Term10,48800,2020-01-06
2620,63,M,Preferred,Term20,69100,2020-07-26
2621,59,M,Standard,Term10,38600,2022-03-17
2622,41,M,Standard,Term20,113000,2018-07-18
2623,29,F,Preferred,Term10,115800,2022-10-17
2624,62,M,Standard,Term10,33200,2019-09-26
2625,62,F,Standard,Term10,89400,2023-10-23
2626,48,M,Preferred,Term10,48300,2021-06-14
2627,65,M,Standard,Term10,61800,2022-01-10
2628,25,F,Standard,Term10,149500,2018-11-27
2629,50,F,Preferred,Term10,40000,2022-01-17
2630,26,M,Standard,Term20,104400,2020-03-23
2631,63,M,Standard,Term10,78800,2021-09-04
2632,52,M,Standard,Term20,53300,2018-06-10
2633,62,F,Preferred,Term20,74600,2021-06-08
2634,48,M,Standard,Term10,69500,2023-01-13
2635,28,M,Standard,Term20,29900,2023-03-15
2636,26,F,Standard,Term20,41600,2023-09-28
2637,38,M,Preferred,Term20,32000,2022-07-03
2638,55,M,Preferred,Term20,50700,2019-04-27
2639,31,F,Standard,Term10,134200,2020-05-23
2640,59,M,Standard,Term20,84800,2018-06-12
2641,34,M,Preferred,Term10,25300,2019-12-08
2642,45,M,Preferred,Term10,50800,2019-11-24
2643,33,F,Preferred,Term20,68900,2022-06-04
2644,44,F,Preferred,Term10,93600,2018-03-26
2645,43,F,Standard,Term20,40500,2023-07-27
2646,25,F,Standard,Term10,28500,2022-01-08
2647,48,M,Standard,Term10,57900,2022-08-16
2648,57,M,Preferred,Term20,84200,2021-07-15
2649,63,M,Standard,Term10,68900,2019-11-22
2650,38,M,Standard,Term10,35200,2021-06-22
2651,61,F,Preferred,Term20,171600,2021-07-28
2652,61,M,Standard,Term20,56400,2023-01-03
2653,65,F,Preferred,Term20,67300,2022-10-23
2654,40,F,Standard,Term10,40200,2022-04-23
2655,59,M,Standard,Term20,116300,2020-10-21
2656,48,F,Standard,Term20,84400,2020-03-06
2657,27,F,Preferred,Term20,72300,2022-05-21
2658,36,M,Preferred,Term10,30000,2021-04-14
2659,52,M,Standard,Term10,115400,2020-11-08
2660,31,M,Standard,Term10,94300,2020-10-11
2661,42,F,Standard,Term10,110100,2021-09-12
2662,56,F,Preferred,Term10,61200,2021-04-21
2663,31,M,Preferred,Term10,57200,2020-09-06
2664,45,F,Preferred,Term20,53700,2018-06-07
2665,33,M,Standard,Term10,235000,2023-09-11
2666,46,M,Standard,Term10,43200,2019-04-14
2667,34,M,Standard,Term10,29400,2018-07-27
2668,64,M,Standard,Term20,47900,2019-12-08
2669,28,M,Standard,Term10,43500,2023-01-26
2670,64,M,Standard,Term10,127500,2019-10-02
2671,57,M,Standard,Term20,26500,2022-09-15
2672,60,F,Preferred,Term20,42800,2020-06-24
2673,59,M,Standard,Term10,67100,2021-11-09
2674,32,F,Preferred,Term20,128200,2022-09-07
2675,63,F,Preferred,Term20,91800,2019-07-17
2676,49,F,Standard,Term10,158200,2020-04-07
2677,64,M,Standard,Term20,73700,2022-09-01
2678,61,F,Preferred,Term10,53000,2023-01-02
2679,48,M,Standard,Term20,100000,2023-04-14
2680,40,M,Standard,Term20,26400,2019-06-15
2681,29,F,Standard,Term20,21500,2019-03-01
2682,29,M,Preferred,Term20,107600,2023-07-08
2683,40,F,Preferred,Term10,67900,2022-11-22
2684,58,M,Preferred,Term10,106800,2019-05-16
2685,45,F,Preferred,Term20,35900,2021-05-18
2686,44,F,Standard,Term10,129400,2019-05-21
2687,35,F,Preferred,Term10,89500,2018-09-26
2688,48,F,Preferred,Term20,58800,2018-09-02
2689,51,F,Standard,Term10,67800,2020-03-14
2690,65,M,Preferred,Term10,73700,2019-11-06
2691,54,M,Preferred,Term10,35800,2022-08-19
2692,49,M,Standard,Term10,47500,2018-11-11
2693,62,F,Standard,Term20,73000,2019-11-05
2694,42,F,Standard,Term10,46400,2021-07-25
2695,63,F,Preferred,Term10,24800,2020-09-15
2696,40,F,Standard,Term20,71500,2019-08-04
2697,30,M,Standard,Term10,98900,2018-08-07
2698,42,F,Standard,Term20,113700,2018-07-21
2699,30,F,Preferred,Term10,82400,2019-03-14
2700,29,M,Preferred,Term10,97800,2019-05-27
2701,61,M,Preferred,Term10,108300,2021-09-02
2702,57,F,Standard,Term20,62800,2022-09-03
2703,34,M,Standard,Term20,16800,2018-06-20
2704,59,F,Preferred,Term10,120100,2020-02-10
2705,27,F,Standard,Term10,35000,2020-02-25
2706,36,F,Standard,Term10,30400,2018-11-22
2707,53,F,Preferred,Term10,30900,2020-02-01
2708,37,F,Standard,Term10,265900,2018-04-27
2709,54,F,Standard,Term20,78000,2019-01-27
2710,60,F,Preferred,Term20,32000,2022-03-07
